,id,season,stage,date,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,outcome
2452,4181,2014/2015,25,2015-02-11 00:00:00,1,22,3,1,1.29,6.0,12.0,1.27,5.2,10.0,1.3,5.5,10.0,1.31,5.98,11.42,1.3,5.0,11.0,1.29,5.75,13.0,1
2453,4182,2014/2015,25,2015-02-11 00:00:00,29,4,0,0,1.73,3.9,5.25,1.7,3.6,4.7,1.75,3.75,4.6,1.71,3.9,5.57,1.73,3.5,5.0,1.7,3.9,5.5,0
2454,4183,2014/2015,25,2015-02-11 00:00:00,30,13,1,1,2.38,3.3,3.3,2.3,3.3,2.9,2.38,3.2,3.2,2.35,3.35,3.38,2.3,3.2,3.2,2.4,3.2,3.4,0
2455,4184,2014/2015,25,2015-02-10 00:00:00,12,15,3,2,1.91,3.8,4.2,1.9,3.45,3.8,1.91,3.75,4.0,1.92,3.84,4.19,1.91,3.3,4.2,1.93,3.8,4.1,1
2456,4185,2014/2015,25,2015-02-11 00:00:00,16,27,2,0,2.55,3.25,3.1,2.4,3.1,2.9,2.5,3.2,2.9,2.48,3.27,3.21,2.5,3.0,3.1,2.5,3.2,3.2,1
2457,4186,2014/2015,25,2015-02-11 00:00:00,10,6,1,0,1.33,5.5,11.0,1.33,4.8,8.3,1.33,5.0,9.0,1.33,5.68,11.14,1.33,4.8,10.0,1.33,5.5,10.5,1
2458,4187,2014/2015,25,2015-02-11 00:00:00,11,18,1,4,5.75,3.8,1.7,4.7,3.6,1.7,5.0,3.75,1.7,5.64,3.98,1.69,5.5,3.5,1.7,5.5,3.8,1.73,-1
2459,4188,2014/2015,25,2015-02-10 00:00:00,3,25,0,2,1.91,3.6,4.5,1.9,3.45,3.8,1.87,3.5,4.5,1.9,3.69,4.5,1.91,3.3,4.33,1.93,3.5,4.6,-1
2460,4189,2014/2015,26,2015-02-21 00:00:00,5,11,1,2,2.7,3.2,2.9,2.6,3.1,2.7,2.6,3.2,2.9,2.64,3.25,3.01,2.7,3.0,2.75,2.62,3.2,3.0,-1
2461,4190,2014/2015,26,2015-02-21 00:00:00,10,22,1,1,1.2,7.5,17.0,1.2,5.8,13.0,1.18,7.0,17.0,1.21,7.45,17.66,1.2,6.0,17.0,1.2,7.0,19.0,0
2462,4191,2014/2015,26,2015-02-21 00:00:00,30,2,1,2,4.75,3.75,1.83,4.2,3.5,1.8,5.0,3.75,1.75,4.93,3.73,1.82,5.0,3.1,1.85,4.8,3.7,1.83,-1
2463,4192,2014/2015,26,2015-02-22 00:00:00,6,32,2,2,1.83,3.6,5.0,1.7,3.6,4.7,1.83,3.6,4.5,1.86,3.62,4.84,1.83,3.2,4.8,1.83,3.7,4.8,0
2464,4193,2014/2015,26,2015-02-21 00:00:00,9,25,2,1,2.05,3.3,4.2,2.1,3.2,3.4,2.05,3.3,4.0,2.08,3.46,3.99,2.1,3.1,3.75,2.05,3.3,4.2,1
2465,4194,2014/2015,26,2015-02-21 00:00:00,18,13,5,0,1.3,6.0,11.0,1.3,5.0,9.0,1.3,5.5,11.0,1.3,6.07,11.7,1.3,4.5,13.0,1.29,6.0,12.0,1
2466,4195,2014/2015,26,2015-02-22 00:00:00,29,12,0,2,2.63,3.3,2.9,2.6,3.2,2.6,2.45,3.3,3.0,2.5,3.38,3.09,2.62,3.1,2.75,2.55,3.3,3.0,-1
2467,4196,2014/2015,26,2015-02-21 00:00:00,3,16,0,0,2.7,3.2,2.9,2.4,3.1,2.95,2.5,3.2,3.0,2.67,3.2,2.99,2.75,2.9,2.8,2.75,3.0,3.0,0
2468,4197,2014/2015,26,2015-02-21 00:00:00,27,1,2,1,4.2,3.5,2.0,3.6,3.3,2.0,4.0,3.5,2.0,3.97,3.56,2.05,4.0,3.2,2.0,4.1,3.6,2.0,1
2469,4198,2014/2015,26,2015-02-22 00:00:00,15,4,2,2,1.8,3.8,4.75,1.75,3.5,4.5,1.83,3.6,4.33,1.83,4.02,4.46,1.83,3.2,4.8,1.8,3.9,4.75,0
2470,4199,2014/2015,27,2015-03-01 00:00:00,2,6,2,0,1.57,4.5,6.0,1.55,4.0,5.5,1.55,4.33,6.5,1.55,4.47,6.6,1.57,3.75,6.5,1.57,4.3,6.5,1
2471,4200,2014/2015,27,2015-02-28 00:00:00,22,27,0,1,2.63,3.3,2.9,2.6,3.2,2.6,2.7,3.3,2.7,2.62,3.35,2.94,2.7,3.1,2.75,2.62,3.3,2.9,-1
2472,4201,2014/2015,27,2015-04-29 00:00:00,32,10,1,3,5.75,3.8,1.7,4.7,3.6,1.7,5.25,4.0,1.65,5.58,3.98,1.69,4.8,3.8,1.7,5.5,3.9,1.7,-1
2473,4202,2014/2015,27,2015-03-01 00:00:00,12,18,2,1,3.1,3.6,2.38,2.75,3.3,2.4,3.1,3.5,2.3,3.16,3.59,2.36,3.1,3.1,2.4,3.1,3.5,2.4,1
2474,4203,2014/2015,27,2015-02-28 00:00:00,1,3,2,0,1.36,5.25,10.0,1.35,4.8,7.6,1.4,4.5,9.5,1.36,5.25,10.35,1.4,4.0,11.0,1.36,5.25,10.0,1
2475,4204,2014/2015,27,2015-02-28 00:00:00,13,5,1,0,1.95,3.5,4.5,1.9,3.45,3.8,1.95,3.4,4.33,1.96,3.41,4.63,2.0,3.1,4.2,1.95,3.5,4.4,1
2476,4205,2014/2015,27,2015-03-07 00:00:00,25,15,1,2,4.75,3.9,1.8,4.0,3.45,1.85,4.5,3.6,1.8,4.67,3.98,1.8,5.0,3.2,1.83,4.8,3.9,1.8,-1
2477,4206,2014/2015,27,2015-02-28 00:00:00,11,9,1,0,1.91,3.5,4.75,1.9,3.45,3.8,1.9,3.4,4.5,1.95,3.44,4.6,2.0,3.1,4.2,1.95,3.4,4.6,1
2478,4207,2014/2015,27,2015-02-28 00:00:00,16,29,1,0,3.4,3.2,2.38,2.95,3.2,2.35,3.3,3.2,2.37,3.48,3.24,2.36,3.1,3.1,2.4,3.3,3.25,2.4,1
2479,4208,2014/2015,27,2015-02-28 00:00:00,4,30,1,3,2.15,3.4,3.75,2.1,3.3,3.3,1.95,3.5,3.9,2.14,3.4,3.86,2.15,3.1,3.6,2.15,3.4,3.8,-1
2480,4209,2014/2015,28,2015-03-03 00:00:00,5,16,2,1,2.88,3.1,2.88,2.6,3.1,2.7,2.75,3.1,2.87,2.82,3.14,2.88,2.8,3.0,2.7,2.9,3.0,2.88,1
2481,4210,2014/2015,28,2015-03-03 00:00:00,9,3,1,1,2.15,3.3,3.9,2.2,3.1,3.3,2.15,3.3,3.8,2.22,3.24,3.82,2.1,3.1,3.8,2.2,3.2,3.9,0
2482,4211,2014/2015,28,2015-03-04 00:00:00,25,2,1,2,7.0,4.33,1.53,5.6,3.9,1.55,6.0,4.2,1.55,6.62,4.57,1.54,7.0,3.8,1.53,6.5,4.4,1.55,-1
2483,4212,2014/2015,28,2015-03-03 00:00:00,29,30,1,0,1.7,3.8,5.75,1.7,3.6,4.7,1.7,3.75,5.5,1.71,3.79,5.86,1.7,3.3,6.0,1.7,3.7,6.0,1
2484,4213,2014/2015,28,2015-03-04 00:00:00,4,10,0,1,6.25,4.0,1.62,5.1,3.6,1.65,6.0,4.0,1.61,6.25,4.18,1.61,5.0,4.0,1.62,6.0,4.0,1.65,-1
2485,4214,2014/2015,28,2015-03-04 00:00:00,12,22,2,0,1.36,5.25,10.0,1.35,4.8,7.6,1.36,5.0,8.5,1.4,5.16,9.14,1.36,4.33,9.5,1.36,5.25,9.5,1
2486,4215,2014/2015,28,2015-03-04 00:00:00,18,32,2,0,1.25,7.0,13.0,1.25,5.5,10.3,1.25,6.0,12.0,1.26,6.63,12.62,1.25,5.5,13.0,1.25,6.5,13.0,1
2487,4216,2014/2015,28,2015-03-04 00:00:00,13,1,0,1,4.2,3.5,2.0,3.8,3.45,1.9,3.8,3.5,2.0,4.14,3.54,2.01,4.2,3.1,2.0,4.2,3.5,2.0,-1
2488,4217,2014/2015,28,2015-03-04 00:00:00,11,6,2,0,2.5,3.3,3.1,2.5,3.2,2.75,2.4,3.3,3.1,2.44,3.36,3.2,2.5,3.1,3.0,2.55,3.2,3.12,1
2489,4218,2014/2015,28,2015-03-04 00:00:00,15,27,3,2,1.75,3.8,5.25,1.7,3.6,4.7,1.75,3.8,4.8,1.74,3.99,5.15,1.75,3.4,5.0,1.75,3.8,5.2,1
2490,4219,2014/2015,29,2015-03-14 00:00:00,2,4,3,0,1.4,5.0,9.0,1.4,4.4,7.3,1.4,5.0,8.0,1.38,5.36,9.08,1.4,4.5,8.0,1.36,5.25,9.5,1
2491,4220,2014/2015,29,2015-03-14 00:00:00,22,18,1,0,7.5,5.0,1.44,7.0,4.0,1.45,7.0,4.5,1.45,7.62,4.85,1.46,7.0,4.5,1.44,8.0,4.8,1.45,1
2492,4221,2014/2015,29,2015-03-15 00:00:00,10,29,1,1,1.62,4.0,6.5,1.5,4.0,6.1,1.57,4.0,6.5,1.62,4.0,6.55,1.62,3.6,6.0,1.62,3.9,6.5,0
2493,4222,2014/2015,29,2015-03-14 00:00:00,30,25,3,1,1.83,3.75,4.75,1.85,3.45,4.0,1.83,3.6,4.5,1.78,3.83,5.04,1.75,3.6,4.75,1.83,3.6,5.0,1
2494,4223,2014/2015,29,2015-03-15 00:00:00,6,13,3,0,1.83,3.75,4.75,1.85,3.45,4.0,1.83,3.5,4.5,1.82,3.67,5.05,1.85,3.4,4.5,1.85,3.6,4.8,1
2495,4224,2014/2015,29,2015-03-14 00:00:00,32,9,0,0,2.2,3.3,3.75,2.1,3.3,3.3,2.25,3.2,3.4,2.21,3.29,3.78,2.25,3.1,3.4,2.25,3.2,3.75,0
2496,4225,2014/2015,29,2015-03-15 00:00:00,1,15,3,0,1.91,3.75,4.33,1.9,3.45,3.8,1.9,3.75,4.0,1.89,3.74,4.45,1.95,3.4,4.0,1.92,3.75,4.2,1
2497,4226,2014/2015,29,2015-03-14 00:00:00,3,5,0,4,2.38,3.25,3.4,2.25,3.0,3.3,2.4,3.1,3.25,2.31,3.25,3.57,2.4,3.0,3.2,2.38,3.1,3.6,-1
2498,4227,2014/2015,29,2015-03-16 00:00:00,27,12,0,1,4.0,3.6,2.0,3.3,3.3,2.1,3.75,3.4,2.05,4.24,3.51,2.0,4.0,3.1,2.05,4.1,3.4,2.05,-1
2499,4228,2014/2015,29,2015-03-14 00:00:00,16,11,1,0,2.38,3.25,3.4,2.3,3.2,3.0,2.4,3.2,3.2,2.38,3.23,3.44,2.4,3.0,3.25,2.4,3.1,3.5,1
2500,4229,2014/2015,3,2014-08-31 00:00:00,5,9,2,1,2.3,3.3,3.5,2.1,3.3,3.3,2.25,3.2,3.6,2.33,3.16,3.63,2.38,2.88,3.4,2.3,3.1,3.7,1
2501,4230,2014/2015,3,2014-08-30 00:00:00,22,1,0,0,6.0,4.2,1.62,5.6,3.9,1.55,5.5,4.0,1.61,6.11,4.18,1.62,6.5,3.4,1.62,6.25,4.0,1.62,0
2502,4231,2014/2015,3,2014-08-30 00:00:00,6,10,3,6,3.75,3.3,2.2,3.6,3.3,2.0,3.5,3.4,2.2,3.79,3.33,2.19,3.6,2.88,2.25,3.7,3.4,2.15,-1
2503,4232,2014/2015,3,2014-08-31 00:00:00,32,2,1,1,4.75,3.75,1.83,4.5,3.5,1.75,4.5,3.75,1.83,4.54,3.8,1.87,4.8,3.0,1.91,4.6,3.75,1.85,0
2504,4233,2014/2015,3,2014-08-30 00:00:00,18,11,0,1,1.18,8.0,18.0,1.2,5.8,13.0,1.18,7.5,17.0,1.2,7.8,17.95,1.2,5.5,21.0,1.2,7.0,20.0,-1
2505,4234,2014/2015,3,2014-08-30 00:00:00,13,30,3,3,1.75,3.75,5.25,1.75,3.5,4.5,1.75,3.6,5.0,1.74,3.78,5.58,1.75,3.2,5.5,1.75,3.6,5.75,0
2506,4235,2014/2015,3,2014-08-30 00:00:00,25,3,1,0,2.4,3.25,3.3,2.5,3.3,2.65,2.5,3.25,3.0,2.43,3.23,3.35,2.5,2.9,3.1,2.45,3.12,3.4,1
2507,4236,2014/2015,3,2014-08-30 00:00:00,27,16,3,0,1.85,3.6,4.75,1.8,3.5,4.2,1.85,3.6,4.5,1.88,3.66,4.67,1.91,3.1,4.5,1.91,3.6,4.5,1
2508,4237,2014/2015,3,2014-08-31 00:00:00,15,12,0,3,2.7,3.5,2.7,2.6,3.2,2.6,2.7,3.4,2.7,2.69,3.48,2.77,2.7,3.0,2.8,2.7,3.5,2.7,-1
2509,4238,2014/2015,3,2014-08-30 00:00:00,4,29,1,3,2.8,3.4,2.7,2.5,3.3,2.65,2.75,3.25,2.75,2.8,3.43,2.69,2.9,2.8,2.75,2.8,3.3,2.75,-1
2510,4239,2014/2015,30,2015-03-21 00:00:00,5,27,0,1,2.5,3.25,2.8,2.3,3.2,3.0,2.4,3.25,3.0,2.52,3.22,3.2,2.4,3.1,3.1,2.55,3.2,3.12,-1
2511,4240,2014/2015,30,2015-03-22 00:00:00,9,10,2,3,7.0,4.33,1.44,7.0,4.0,1.45,7.5,4.33,1.44,8.52,4.42,1.48,7.0,4.0,1.5,9.0,4.4,1.45,-1
2512,4241,2014/2015,30,2015-03-22 00:00:00,12,1,1,2,2.05,3.4,3.6,2.2,3.2,3.2,2.1,3.4,3.6,2.14,3.49,3.76,2.1,3.25,3.5,2.1,3.5,3.8,-1
2513,4242,2014/2015,30,2015-03-21 00:00:00,18,16,3,0,1.3,5.5,8.5,1.3,5.0,9.0,1.3,5.5,10.0,1.32,5.85,10.89,1.33,5.0,9.0,1.3,5.75,12.0,1
2514,4243,2014/2015,30,2015-03-21 00:00:00,13,2,1,2,6.0,3.8,1.57,4.9,3.7,1.65,5.25,4.0,1.65,6.15,4.34,1.6,6.0,3.75,1.6,6.0,4.33,1.6,-1
2515,4244,2014/2015,30,2015-03-22 00:00:00,25,6,1,2,3.3,3.4,2.15,3.1,3.3,2.2,3.3,3.4,2.2,3.55,3.42,2.25,3.3,3.3,2.2,3.6,3.4,2.2,-1
2516,4245,2014/2015,30,2015-03-21 00:00:00,29,22,2,0,1.4,4.5,7.5,1.45,4.0,7.0,1.44,4.33,7.5,1.46,4.55,8.5,1.44,4.0,8.0,1.45,4.5,8.5,1
2517,4246,2014/2015,30,2015-03-21 00:00:00,11,30,1,2,2.1,3.3,3.5,2.1,3.2,3.4,2.1,3.3,3.75,2.16,3.34,3.88,2.15,3.2,3.5,2.2,3.25,3.8,-1
2518,4247,2014/2015,30,2015-03-21 00:00:00,15,32,4,3,1.53,4.0,6.0,1.5,4.0,6.1,1.53,4.2,6.0,1.59,4.36,6.15,1.6,4.0,5.5,1.57,4.33,6.25,1
2519,4248,2014/2015,30,2015-03-21 00:00:00,4,3,1,0,1.8,3.5,4.5,1.8,3.5,4.2,1.85,3.5,4.33,1.81,3.69,5.14,1.85,3.5,4.33,1.83,3.6,5.0,1
2520,4249,2014/2015,31,2015-04-04 00:00:00,2,12,4,1,1.83,3.75,4.2,1.9,3.45,3.8,1.85,3.75,4.2,1.85,3.89,4.51,1.83,3.4,4.5,1.87,3.8,4.4,1
2521,4250,2014/2015,31,2015-04-05 00:00:00,22,15,0,0,3.5,3.4,2.1,3.2,3.4,2.1,3.6,3.5,2.05,3.5,3.63,2.18,3.5,3.1,2.2,3.4,3.6,2.2,0
2522,4251,2014/2015,31,2015-04-04 00:00:00,10,11,2,1,1.29,5.5,11.0,1.28,5.1,10.0,1.29,5.5,12.0,1.27,6.06,14.38,1.29,5.0,12.0,1.25,6.0,15.0,1
2523,4252,2014/2015,31,2015-04-06 00:00:00,30,18,2,1,5.0,4.0,1.67,5.0,3.9,1.6,5.0,4.0,1.67,5.6,4.03,1.68,4.8,3.8,1.7,5.5,4.0,1.7,1
2524,4253,2014/2015,31,2015-04-04 00:00:00,6,29,1,0,2.63,3.2,2.8,2.5,3.3,2.65,2.6,3.2,2.88,2.73,3.3,2.85,2.6,3.1,2.8,2.75,3.2,2.88,1
2525,4254,2014/2015,31,2015-04-04 00:00:00,32,4,2,1,2.38,3.3,3.1,2.2,3.3,3.1,2.38,3.3,3.1,2.33,3.54,3.24,2.25,3.4,3.1,2.38,3.5,3.13,1
2526,4255,2014/2015,31,2015-04-04 00:00:00,1,5,3,1,1.3,5.5,10.0,1.3,5.0,9.0,1.3,5.0,11.0,1.31,5.7,12.0,1.33,4.8,10.0,1.3,5.5,13.0,1
2527,4256,2014/2015,31,2015-04-05 00:00:00,3,13,1,0,2.5,3.1,3.1,2.2,3.3,3.1,2.4,3.25,3.1,2.59,3.29,3.03,2.62,3.1,2.8,2.6,3.2,3.1,1
2528,4257,2014/2015,31,2015-04-04 00:00:00,27,9,3,1,1.91,3.5,4.2,1.9,3.45,3.8,1.83,3.5,4.5,1.97,3.4,4.56,2.0,3.1,4.2,1.93,3.4,4.75,1
2529,4258,2014/2015,31,2015-04-04 00:00:00,16,25,1,4,1.8,3.5,4.5,1.75,3.5,4.5,1.75,3.5,5.0,1.78,3.67,5.41,1.73,3.3,5.5,1.8,3.6,5.2,-1
2530,4259,2014/2015,32,2015-04-11 00:00:00,22,2,0,1,6.5,4.33,1.57,7.0,4.0,1.45,6.0,4.2,1.57,6.25,4.35,1.58,6.0,3.8,1.57,6.25,4.33,1.57,-1
2531,4260,2014/2015,32,2015-04-13 00:00:00,12,13,2,0,1.4,5.0,9.0,1.45,4.0,7.0,1.44,4.5,8.0,1.4,5.05,9.45,1.4,4.5,8.0,1.4,5.0,9.5,1
2532,4261,2014/2015,32,2015-04-12 00:00:00,1,18,4,2,2.63,3.4,2.88,2.4,3.3,2.75,2.6,3.4,2.8,2.74,3.5,2.71,2.7,3.1,2.7,2.7,3.4,2.75,1
2533,4262,2014/2015,32,2015-04-12 00:00:00,25,10,0,1,9.0,5.0,1.4,7.3,4.4,1.4,8.5,4.8,1.4,9.2,4.99,1.4,8.0,4.5,1.4,9.5,5.0,1.4,-1
2534,4263,2014/2015,32,2015-04-11 00:00:00,29,9,2,0,1.53,4.2,7.5,1.55,3.9,5.6,1.5,4.0,8.0,1.53,4.18,7.8,1.53,3.75,7.0,1.55,4.1,7.0,1
2535,4264,2014/2015,32,2015-04-11 00:00:00,3,30,1,4,2.9,3.2,2.7,2.4,3.2,2.85,2.75,3.1,2.75,3.0,3.18,2.68,2.7,3.1,2.7,2.9,3.2,2.75,-1
2536,4265,2014/2015,32,2015-04-11 00:00:00,27,6,1,1,2.5,3.3,3.1,2.4,3.3,2.75,2.4,3.3,3.1,2.48,3.31,3.17,2.5,3.2,2.9,2.5,3.3,3.1,0
2537,4266,2014/2015,32,2015-04-11 00:00:00,15,5,0,1,1.62,4.2,6.0,1.55,3.9,5.6,1.62,4.0,5.75,1.63,4.26,5.93,1.62,3.8,5.5,1.62,4.2,6.0,-1
2538,4267,2014/2015,32,2015-04-11 00:00:00,16,32,2,3,2.3,3.4,3.4,2.0,3.3,3.6,2.2,3.4,3.5,2.33,3.38,3.39,2.3,3.2,3.2,2.3,3.4,3.4,-1
2539,4268,2014/2015,32,2015-04-11 00:00:00,4,11,1,1,2.3,3.4,3.4,2.1,3.2,3.4,2.2,3.4,3.4,2.33,3.37,3.4,2.3,3.2,3.2,2.3,3.4,3.4,0
2540,4269,2014/2015,33,2015-05-20 00:00:00,2,3,0,0,1.3,6.0,11.0,1.35,4.6,8.2,1.3,5.5,11.0,1.32,5.46,12.31,1.29,5.5,11.0,1.29,6.0,13.0,0
2541,4270,2014/2015,33,2015-04-07 00:00:00,5,25,3,3,2.15,3.4,3.8,2.0,3.3,3.6,2.1,3.4,3.75,2.1,3.43,3.95,2.15,3.2,3.6,2.15,3.4,3.8,0
2542,4271,2014/2015,33,2015-04-18 00:00:00,10,1,1,0,2.0,3.4,4.33,2.0,3.3,3.6,2.0,3.4,4.0,2.0,3.45,4.33,2.0,3.3,4.33,2.0,3.4,4.3,1
2543,4272,2014/2015,33,2015-04-18 00:00:00,30,16,0,2,1.95,3.5,4.5,1.9,3.45,3.8,1.95,3.5,4.0,1.92,3.5,4.69,1.95,3.25,4.2,1.95,3.3,4.4,-1
2544,4273,2014/2015,33,2015-04-18 00:00:00,6,22,1,0,1.73,3.8,5.5,1.7,3.8,4.3,1.73,3.75,5.0,1.76,3.81,5.29,1.75,3.5,5.0,1.73,3.8,5.5,1
2545,4274,2014/2015,33,2015-04-28 00:00:00,9,12,1,0,4.33,3.4,2.0,3.6,3.3,2.0,4.0,3.4,2.0,4.15,3.44,2.04,3.8,3.4,2.0,4.1,3.4,2.05,1
2546,4275,2014/2015,33,2015-04-18 00:00:00,32,27,2,0,2.15,3.4,3.75,2.1,3.3,3.3,2.2,3.4,3.4,2.1,3.53,3.83,2.15,3.3,3.4,2.15,3.5,3.6,1
2547,4276,2014/2015,33,2015-04-19 00:00:00,18,4,2,0,1.25,6.5,11.0,1.27,5.2,10.0,1.29,6.0,11.0,1.25,6.76,13.35,1.29,5.0,12.0,1.29,6.0,12.0,1
2548,4277,2014/2015,33,2015-04-19 00:00:00,13,15,1,3,3.3,3.5,2.3,2.65,3.3,2.5,3.2,3.4,2.3,3.3,3.53,2.32,3.2,3.1,2.38,3.13,3.5,2.4,-1
2549,4278,2014/2015,33,2015-04-18 00:00:00,11,29,2,1,3.5,3.25,2.3,2.9,3.3,2.3,3.2,3.25,2.38,3.58,3.28,2.29,3.2,3.2,2.3,3.5,3.13,2.38,1
2550,4279,2014/2015,34,2015-04-26 00:00:00,2,10,0,0,2.4,3.3,3.3,2.5,3.2,2.75,2.45,3.25,3.1,2.35,3.29,3.44,2.4,3.1,3.1,2.4,3.25,3.3,0
2551,4280,2014/2015,34,2015-04-25 00:00:00,22,32,0,1,2.63,3.3,2.9,2.5,3.3,2.65,2.45,3.3,3.0,2.5,3.34,3.1,2.62,2.88,3.0,2.55,3.4,3.0,-1
2552,4281,2014/2015,34,2015-04-25 00:00:00,30,9,0,2,2.05,3.3,4.2,2.0,3.3,3.6,2.0,3.4,4.2,2.09,3.34,4.16,2.1,3.0,4.0,2.05,3.3,4.2,-1
2553,4282,2014/2015,34,2015-04-26 00:00:00,6,1,3,0,3.75,3.4,2.15,3.6,3.3,2.0,3.5,3.5,2.15,3.66,3.39,2.2,3.6,3.0,2.2,3.6,3.4,2.2,1
2554,4283,2014/2015,34,2015-04-25 00:00:00,18,5,3,2,1.29,6.0,12.0,1.27,5.2,10.0,1.3,5.75,10.0,1.27,6.45,12.4,1.29,4.8,12.0,1.29,6.0,12.0,1
2555,4284,2014/2015,34,2015-04-25 00:00:00,13,27,2,3,2.45,3.25,3.25,2.4,3.2,2.85,2.45,3.3,3.0,2.42,3.33,3.26,2.5,2.9,3.1,2.45,3.25,3.25,-1
2556,4285,2014/2015,34,2015-04-25 00:00:00,25,4,0,0,2.38,3.4,3.25,2.2,3.3,3.1,2.38,3.4,3.2,2.39,3.47,3.2,2.4,3.0,3.2,2.4,3.4,3.13,0
2557,4286,2014/2015,34,2015-04-25 00:00:00,29,15,2,2,2.1,3.5,3.8,2.15,3.3,3.2,2.1,3.4,3.75,2.05,3.49,4.06,2.1,3.1,3.75,2.1,3.4,3.9,0
2558,4287,2014/2015,34,2015-04-25 00:00:00,11,3,1,1,1.91,3.5,4.75,1.9,3.45,3.8,1.9,3.4,4.5,1.93,3.45,4.73,1.95,3.0,4.5,1.95,3.3,4.75,0
2559,4288,2014/2015,34,2015-04-25 00:00:00,16,12,0,0,4.0,3.6,2.0,4.0,3.45,1.85,4.1,3.6,1.95,4.15,3.51,2.02,4.0,3.1,2.05,4.1,3.6,2.0,0
2560,4289,2014/2015,35,2015-05-02 00:00:00,5,6,3,2,2.75,3.3,2.8,2.5,3.3,2.65,2.7,3.3,2.7,2.78,3.32,2.79,2.7,3.1,2.7,2.8,3.25,2.8,1
2561,4290,2014/2015,35,2015-05-03 00:00:00,10,30,1,0,1.36,5.25,10.0,1.35,4.8,7.6,1.33,5.0,10.0,1.35,5.32,10.82,1.36,4.8,8.5,1.36,5.0,10.5,1
2562,4291,2014/2015,35,2015-05-04 00:00:00,9,2,1,3,5.5,4.0,1.7,2.1,3.4,3.3,5.25,3.8,1.67,5.52,3.9,1.72,5.5,3.5,1.7,5.5,3.8,1.73,-1
2563,4292,2014/2015,35,2015-05-02 00:00:00,32,13,3,0,1.91,3.7,4.33,1.95,3.35,3.7,1.95,3.6,3.8,1.97,3.64,4.18,1.91,3.5,4.0,1.93,3.7,4.3,1
2564,4293,2014/2015,35,2015-05-02 00:00:00,12,25,2,1,1.36,5.25,10.0,1.42,4.6,6.4,1.4,5.0,8.0,1.38,5.2,9.56,1.4,4.5,8.0,1.4,5.0,9.0,1
2565,4294,2014/2015,35,2015-05-02 00:00:00,1,16,0,1,1.36,5.25,10.0,1.3,5.0,9.0,1.36,5.0,9.0,1.38,5.23,10.35,1.36,4.5,9.0,1.36,5.2,10.0,-1
2566,4295,2014/2015,35,2015-05-02 00:00:00,3,29,2,1,4.2,3.4,2.05,3.3,3.3,2.1,4.0,3.3,2.05,4.04,3.44,2.08,4.0,3.1,2.05,4.2,3.3,2.05,1
2567,4296,2014/2015,35,2015-05-02 00:00:00,27,11,2,0,2.3,3.4,3.4,2.2,3.2,3.2,2.15,3.3,3.5,2.28,3.43,3.45,2.3,3.2,3.2,2.38,3.13,3.5,1
2568,4297,2014/2015,35,2015-05-03 00:00:00,15,18,0,1,3.75,3.75,2.05,3.6,3.3,2.0,3.5,3.75,2.05,3.69,3.81,2.07,3.75,3.3,2.05,3.5,3.8,2.1,-1
2569,4298,2014/2015,35,2015-05-02 00:00:00,4,22,1,0,2.25,3.5,3.4,2.2,3.3,3.1,2.15,3.4,3.5,2.29,3.45,3.39,2.25,3.2,3.3,2.25,3.4,3.5,1
2570,4299,2014/2015,36,2015-05-11 00:00:00,2,27,0,1,1.3,6.0,11.0,1.35,4.8,7.6,1.33,5.25,9.5,1.31,5.93,11.5,1.33,5.0,9.0,1.33,5.5,11.0,-1
2571,4300,2014/2015,36,2015-05-09 00:00:00,5,4,1,0,1.91,3.7,4.33,1.9,3.45,3.8,1.95,3.6,4.0,1.91,3.69,4.45,1.95,3.4,4.0,1.95,3.5,4.33,1
2572,4301,2014/2015,36,2015-05-10 00:00:00,10,12,1,1,2.1,3.5,3.8,2.1,3.3,3.3,2.0,3.4,3.9,2.1,3.44,3.96,2.1,3.2,3.75,2.1,3.4,3.9,0
2573,4302,2014/2015,36,2015-05-09 00:00:00,30,1,1,2,4.5,3.6,1.91,4.5,3.7,1.7,4.5,3.6,1.85,4.66,3.66,1.88,4.33,3.3,1.91,4.75,3.6,1.87,-1
2574,4303,2014/2015,36,2015-05-09 00:00:00,6,3,0,2,1.8,3.75,5.0,1.95,3.4,3.55,1.8,3.6,4.8,1.79,3.8,5.06,1.73,3.5,5.0,1.8,3.6,5.2,-1
2575,4304,2014/2015,36,2015-05-09 00:00:00,9,22,0,1,1.95,3.5,4.5,1.8,3.5,4.2,1.95,3.4,4.2,1.93,3.58,4.5,1.95,3.4,4.0,1.9,3.5,4.75,-1
2576,4305,2014/2015,36,2015-05-09 00:00:00,32,29,2,0,2.6,3.4,2.9,2.4,3.3,2.75,2.62,3.4,2.75,2.62,3.35,2.94,2.62,3.1,2.8,2.6,3.4,2.9,1
2577,4306,2014/2015,36,2015-05-10 00:00:00,18,25,6,0,1.22,7.5,13.0,1.2,5.8,13.0,1.22,7.0,13.0,1.23,7.4,13.75,1.22,6.0,13.0,1.22,7.5,15.0,1
